Burger &amp; Lobster Farringdon,507f1e67e4b08ec3d1a7e989,51.520941945699,-0.101584344414625
Del Mercato,5082b61be4b0a0ddb2f2e12b,51.505504,-0.091814
Garufin,504e72617ab441c6c85087b0,51.5199460539154,-0.117802619934082
Beard to Tail,506bf241498e3642a595bd75,51.5248650351509,-0.0802840092509379
Colbert,506ac702e4b0dcfc950fce65,51.4926155067111,-0.157038706584653
Bonnie Gull Seafood Shack,5069e4a9e4b04cedfd9b4f65,51.519306,-0.140209
Dishoom Shoreditch,,,,
House of Wolf,506d2e818aca4b781d062b6a,51.5409303542556,-0.102589130401611
Chooks,506d9de9e4b0d8505f1797e7,51.589837141738,-0.144764013370428
Outlaw's Seafood and Grill at the Capital,,,,
Burger Breakout,5069ead9e4b0846a5bf9079f,51.517168,-0.124949
Kitchen Table,,,,
Moreno Cedroni at the Baglioni,5077ad1fe4b0eb8b82a0dcd6,51.5016236064605,-0.184600353240967
Edwin's Wine Bar,,,,
Bounce,5057807b7ab4a2c8e935af22,51.5180500491772,-0.108404159545898
Green Man &amp; French Horn,508047f1e4b0ee1f0d9505a3,51.5117795939837,-0.127101660211885
Honky Tonk,,,,
Il Tempo,5059d7e7e4b027b66aa03eb7,51.5096851,-0.1258591
Jam Tree Clapham,,,,
Aveqia,5069f523e4b0759e8c3dcbec,51.513328,-0.107591
The Factory House,50585872e4b05809b0e75881,51.5130358811715,-0.082481639623941
Death by Burrito,504f624e582f21bdcbd83a9d,51.5287574343352,-0.0778698921203613
Chrysan,503a8672011cb7f7de557778,51.5212745454165,-0.0822901725769043
The Perkin Reveller,50409ea5e4b08d95c108b87d,51.5072716968172,-0.0749966885739605
Restaurant Michael Nadra,,,,
B-Soho,503a856c011cb7f7de556034,51.5150590080009,-0.137361288070679
Tramontana Brindisa,5045e765e4b0e2ca0b3526f3,51.5267850196232,-0.0804160842791049
South Place,4feb4cc38055eff11e08881d,51.5189379767159,-0.0865066051483154
Assiette Anglaise,504656f5e4b0497c33935af3,51.5479792459945,-0.109733853195406
Simply Fish,50507763e4b0c7d0d940bfb8,51.5396070971454,-0.144244869013617
Apero at the Ampersand Hotel,4f856657e4b0cd08a4893b3b,51.4941295792533,-0.175459384918213
Bubbledogs,4f861896e4b0820432cec5f8,51.5202233427912,-0.136573011727429
Pizza East Kentish Town,,,,
Chicken Shop,5037cc70e4b0b15ca4efa116,51.5542438724851,-0.144637649960562
Slider Bar,4fa34167e4b0a34ac5f80a84,51.5139840546009,-0.134625434875488
Sacro Cuore Pizza,500412ffe4b0cad517a3ac39,51.5320693765213,-0.21769373766586
Caravan King's Cross,502b84b1e4b0441fa6ad4b2b,51.535362,-0.125083
The Black Pig &amp; White Pearls,500ad499e4b05322f15c83a7,51.5588546787929,-0.0742970887988396
Tommi's Burger Joint,4fdcd005e4b01d233937e003,51.5162695595676,-0.149949989243003
Honest Burgers Soho,501d1b63e4b035a2200fd19e,51.5132904052734,-0.132975995540619
Duck &amp; Waffle,5012dbe9e4b07ac9f1400222,51.5161476252372,-0.0810220259704789
Polpo Smithfield,50168605e4b07c3cf3d56c5a,51.5200273888011,-0.102387209469874
Bibigo,5011a676e4b0c7c30c08e2b7,51.5148688078254,-0.137068822082608
Ping,,,,
Sushisamba London,4fa1bbbee4b058e27d7beab7,51.5160861319409,-0.0809296464966351
Bentley's Sea Grill at Harrods,,,,
Pig &amp; Butcher,500db2c5e4b0ddfaa8059f41,51.537371,-0.106945
Flat Iron,5006eea7e4b0aba26da0b448,51.5243752578191,-0.0754279545618976
Burger &amp; Lobster Soho,500589dfe4b03bef973ee81e,51.513299,-0.132351
Union Jacks Covent Garden,500487a2e4b0fbfbe9f57a5c,51.5120971673021,-0.122905806289693
Rita's Dining,501055e4e4b01e6d3e6109bd,51.5517917575644,-0.0750184463708247
Rattlesnake,4fed2c0621c67a36e347bf29,51.5354231657455,-0.104233015004508
Banca,500eee96e4b0d914ef21f387,51.5128159213083,-0.153275153523799
Lardo,4fede844e4b078413a369e71,51.5433788836194,-0.0571700224849036
Lima,4fa1bacae4b022b26383b030,51.5172622493499,-0.133810043334961
The Fat of the Land,4fb7f4bde4b08d8adeabf940,51.5189743041992,-0.149846002459526
Upstairs at the Ten Bells,505ef477e4b062a5a05b6077,51.519358567929,-0.0743508338928223
Brasserie Zedel,4ff5e7d9e4b07a70b860711a,51.5104986275044,-0.135537385940552
Tonkotsu,4fdcb2cae4b09473e18a319c,51.5130292610545,-0.132200717926025
The Potting Shed,4ac518c0f964a5206ea320e3,51.4137524436697,-0.22234179699253
Hundred Crows Rising,4fca394fe4b08f041c47978c,51.5333681987289,-0.111244616015691
Brooklyn Bite,4fde429e121d912a8e77e365,51.4851311114667,-0.17453670501709
Evans &amp; Peel Detective Agency,4fd789d1e4b0884f34d5383b,51.4899797451266,-0.190830844372821
Tapasia,4fc68504e4b066a467625ab9,51.513356,-0.130902
Donostia,4fa33ff9e4b0dd0f110011e6,51.514725174257,-0.161125659942627
28-50,4fca0108e4b076b9bcd64710,51.5164029085928,-0.150214952738254
Il Ristorante at the Bulgari London,4f98f4eee4b098b39927d459,51.5018895266929,-0.160302758951213
The Gate,4fd49471e4b07b0662bb680a,51.530146,-0.10525
Thatched House,4ad9b1c3f964a520721a21e3,51.49656,-0.23473
Sonny's Kitchen,4ac518ddf964a52087a920e3,51.475244,-0.23984
Gaslight Grill,4fbe70c3e4b09f409c0b12db,51.4743423461914,-0.156973898410797
Hix at the Tramshed,4fbabe9be4b0c673b642103c,51.5258653157286,-0.0816299602232879
Shrimpy's,4fb90471e4b0351657243733,51.5352517400288,-0.122525621586955
Reform Social and Grill,4fbd57c0e4b0d84e5061c7aa,51.516503,-0.151094
Georgina's,4feb254fe4b09ce4ab4488d9,51.473687,-0.249011
Mazi,4fb5902e754addc067345b2a,51.5080880516331,-0.19749641418457
Vinoteca Soho,4fa33e54e4b0fd4c3d634664,51.5126359570832,-0.137006166326718
Central &amp; Co,4fbb7d6de4b0182c68cdb367,51.5141421174818,-0.139512113290253
Le Relais de Venise L'Entrecôte,4fa33c11e4b09571dd8d8439,51.5043419714829,-0.0232534554138019
Draft House Lordship Lane,,,,
Meat Market,4f966afbe4b03217df20a47e,51.511651601429,-0.121968120202885
Lowcountry,4f548f1e7b0c446ac41556ff,51.4713460506015,-0.211250782012939
Pan Chai and the Mango Tree at Harrods,4f8970d7e4b0ddfd8232b4d9,51.4997201272884,-0.162565331230708
Brasserie Blanc,4f72e644e4b0e3a9964da7ee,51.5133086068777,-0.0953706737386602
Gillray's Steakhouse and Bar,4f60dcbfe5e8d4902df2c210,51.5017438214537,-0.119283199310303
Mari Vanna,4f2c0acae4b048e466df240b,51.5017583216538,-0.162243101196329
Union Jacks Chiswick,4f744d3be4b04d68f06ea2cc,51.492425193034,-0.25878465393417
Fratelli la Bufala,4f785afde4b05c37fc4bbd31,51.5113675303077,-0.133031593892002
Meter,,,,
Cinnamon Soho,4f68d03ce4b05eede56bbf3b,51.5123733205608,-0.138663630898852
Quilon,4ac518ddf964a5208aa920e3,51.4986594183694,-0.137547369796373
La Bodega Negra,4f58871de4b0a386de409b3a,51.5134195362321,-0.129675349470177
Umami,4f737be3e4b05b6a692052ca,51.4950146380448,-0.183537736333922
Sticks n' Sushi,4f5a579ae4b0e4b75ef8e0fe,51.4227106849964,-0.209394578099076
The Jugged Hare,4f3be67f6d860dd7f857480f,51.5208626503564,-0.0921928882598877
Bubbas,4f58f747e4b003e668d09bef,51.4398961385711,-0.10563987209084
Blacksmith and the Toffee Maker,4f4cff3ee4b027c8729fd37c,51.528039544612,-0.104646759692613
Galvin Demoiselle,4f9c1b86e4b060642f51d4ac,51.4993815494032,-0.162029614650996
Cotidie,4f49405be4b0cf7a073a91e3,51.5216064453125,-0.151531293988228
Hawksmoor Spitalfields,4ac518c0f964a520aba320e3,51.5214181477037,-0.075714
Pizza Pilgrims,4f535cffd5fb7affc7821c63,51.5116137261029,-0.134625434875488
Ceviche,4ed619be0cd6b3fd4c41cff4,51.5143512775593,-0.131943225860596
Market Cafe,4f4691bee4b0de07e5e5d0ef,51.5357252276888,-0.0621199607849121
Gregg's Table,4fbc2523e4b0c3466b584e04,51.4975829913761,-0.0809566730983609
Meursault,4f919efde4b0ad245608d442,51.4985291173507,-0.183843453149031
Bistro Union,4f36cda5e4b00af1794f9e73,51.4543774173027,-0.139861481276436
Orchard,4f37cf90754a71c7143b5f6b,51.5184239155139,-0.121321678161621
10 Greek Street,4f303344e4b050b64c023d55,51.514456,-0.130907
Mele &amp; Pere,4f1c50610cd67469c7abc69d,51.5115669859911,-0.135623216629028
52 North,,,,
Hix Belgravia,4f2a4a41e4b0e71ff8be87ce,51.4968414639824,-0.155525207519531
Karpo,4f31a5d0e4b0f41ae7cb4822,51.5299203344918,-0.123960914689183
Bar Galante,4f1875ade4b038fa35f7241f,51.4928273057073,-0.167210384046596
Café Le Cordon Bleu,4f1042e3e4b0aabf166ca2a2,51.5187438080117,-0.123796943522119
The Oyster Shed,4f1d5a8fe4b0c74ef3c7400d,51.5092165642489,-0.0897467136383057
The Meat People,4f0b659ae4b0cc066f384c66,51.5364593200558,-0.101709365844727
Dabbous,4f19c813e4b0808f629d5426,51.5201997912832,-0.135055511775902
Enoteca Super Tuscan,4f595697e4b07f0bf5b2a411,51.5183213342064,-0.0776545701672749
Leon De Bruxelles,4ee27717c2eee7f3576f91cc,51.5134432299446,-0.129132270812988
Pitt Cue Co.,4f0c8cf2e4b03e7495e87c79,51.5132709043648,-0.138365208046808
Blue Elephant,4f1dc6a0e4b08fa66732c593,51.4731613739776,-0.181119304450529
The Lounge,,,,
Tom Aikens,4ac518e1f964a5205daa20e3,51.491661854025,-0.167490693561694
Quo Vadis,4ac518d4f964a520bda720e3,51.5139698982239,-0.132721
Antico,4e8b62e6d22dbf0a91d0d8d1,51.4979520204185,-0.0813761868918353
Burger and Lobster,4eea45ad99111dae87cfdbd1,51.5071178355262,-0.145627871739805
Dstrkt,4ee8f1209adfd1b4c3c38e69,51.5103570994749,-0.132297248254419
Obika,4d64346d5aaa8eec0ea55b9f,51.5051898497511,-0.0216293334960938
Baku,4ee37e7f9adf3982fe8c0f82,51.4987468241819,-0.159331054685517
Angel and Crown,4b461d1af964a520ce1626e3,51.510972714675,-0.126970410346985
The Delaunay,4ede68fdbe7be2833c6a17a2,51.5131903659879,-0.118036048460348
Da Giovanni,4eb78950dab4fe5112895b61,51.5247244330283,-0.142185379804414
Flute Champagne Bar,4ebbee78f9f46a27dc70d534,51.5171687806695,-0.141400694847107
Novikov Berkeley,4e805fb2dab41c952c505ffc,51.5077784562876,-0.142850443987413
Pizarro,4e4ff77e52b1e893ad62a5a9,51.4984192090391,-0.0811712798998841
Bukowski Grill,4ec4f2787beb90d7e2ceec9d,51.5234641352729,-0.0756597518920898
Velo,4ed4bcab7beb5f8ffac8e762,51.5042882977508,-0.0824511051177979
Alyn Williams at The Westbury,4f43fe4ae4b05b69c84c7e40,51.5114694524876,-0.142283706009421
Mishkin's,4ece36c55c5c9528f6b88b59,51.5125257031904,-0.120450176226774
34,4ee0de839911bd13a9681799,51.5102510498581,-0.152124273744623
Colchis,4ec2e4498b817d2b85060d09,51.5133244864338,-0.194320539172798
Soif,4ec4d75b10812949d7444adf,51.4608925539949,-0.163979530334473
Kitchen Joel Antunes,4ede4a297bebc2945558bbab,51.5110127781535,-0.14133095741272
Iberica Cabot Square,4ece36856c2510acde6a49c5,51.5053173190249,-0.0222116042539872
Downtown Mayfair,4ebf01c49a52cce4f3337270,51.5122204046509,-0.14115672223119
Harvey Nichols 5th Floor Cafe,4b4c4ac5f964a52093b026e3,51.5016503209308,-0.159988403320313
Granger &amp; Co,4ec4e8d4e5fa74ea532200f6,51.51475,-0.197544
Union Jacks,4eb05ca27beb08c1a632a2be,51.5157133150418,-0.127673149108887
Bincho EC1,4ecce98ccc215616125ffcd6,51.5262490266319,-0.108499902193265
Goodman Canary Wharf,4ec003c330f82a2e1339443b,51.5020641111411,-0.0183318058416511
Tapas Revolution Bluewater,4ed90c680e61d46ad656a600,51.437693798111,0.270568177821252
Morgan M Barbican,4ece6ea64fc68d9eb3efbea4,51.5193318638405,-0.0998532772064209
Greenleaf Kitchen,4ec4080f99119e3a0ae07b31,51.5199416485643,-0.117140047556103
MEATliquor,4eaef4f4722e4efd614ddb80,51.5154659231255,-0.148388468279392
Cabana,4ecb91fff790bc9a814d51f3,51.5158135473382,-0.127659348999935
Aurelia,4eb7a18e82313162702b73b7,51.5097841487865,-0.141105651855469
The Atrium,4ac518dbf964a52013a920e3,51.4967379537019,-0.125999790406544
Cuisine de Bar by Poilane,4ea85765e3003a42bcf12fac,51.49215,-0.159647
Chakra,4eb0fccc003940a4cd389006,51.5084219340168,-0.20025372505188
The Young Turks at the Ten Bells,4f47ee93e4b01863527fc7dc,51.519069,-0.074511
Carom,4ed1348430f81894af49af32,51.5133838961031,-0.1338452430424
Old Tom's Bar,4f108084e4b019e990215c3a,51.5127888902952,-0.0834167003631592
Hawksmoor Guildhall,4e9d32995503b4a7c128d043,51.5156526510129,-0.0911430757677625
Assemblage,4f594ff3e4b05b5a09964d46,51.5230056,-0.0405366
Wild Food Cafe,4ea910a7003973c1923a3357,51.5145599256485,-0.126391053199768
Shaker and Company,4e9b20d4754aab1ca9dc046c,51.528057,-0.13866
The Balcon,4e9ef7867beb438c5e78e20b,51.5073535017764,-0.132211446762085
Hampshire Hog,4e988480d22d4d655ac32ea8,51.4927722731311,-0.235538293548623
Fornata,4e98368a02d5a3943708d39d,51.5126478734909,-0.139367875730076
Copita,4e906b718b81c6df65af25bd,51.514605,-0.136321
Lawn Bistro,4edb9ed930f83fb79e16baa0,51.4253835929261,-0.218009948730469
Rib Room at the Jumeriah,4ac518dcf964a52044a920e3,51.498351,-0.158754
The Rookery,4e8d88ff0039a26265603f19,51.4571089209433,-0.143229961395264
The Dorsia,4e791e988877ce31d210b81e,51.495615,-0.173799
One Blenheim Terrace,4e7249e9aeb79ea09553f54c,51.535224,-0.181657
Bread Street Kitchen,4e1ed9ddae60cd553deae5cd,51.5134699374858,-0.0967311859130859
Duck Soup,4e85ad77e5fab0fb1125fc54,51.5131974220276,-0.132372
10 Cases,4e653257b993678bb7ca6e65,51.5144297293529,-0.124351233243942
Wolfgang Puck's Cut,4d658fad129d60fc8cb814c2,51.506623,-0.151920318603516
Thirty Six,,,,
Senkai,4e569e0b1f6ecd24d016177d,51.509858,-0.13661
Meatballs,4e3a64ff091a8068d7605b05,51.5247124213932,-0.110163688659668
Roti Chai,4e578dbfb9935d203cf9b155,51.5146348626717,-0.155859535492486
Suda,4e104d56922ec672352e7631,51.5123615613692,-0.126900672912598
Elliot's Cafe,4dfce79d45ddebdfeaac268e,51.505511,-0.091301
Hedone,4e53a7e0d4c05e0079f45971,51.4929,-0.26791585
Devonshire Arms,,,,
The Gallery,,,,
Assaggini,4e14f263d4c0e3d78b28e1e7,51.5225,-0.1141
Bistro du Vin Soho,,,,
Roganic,4e09e7ab1838eb15af1281c9,51.5184627357383,-0.15314537746361
Galoupet,4e272ba47d8b5ea7247b1158,51.497772,-0.164734
Hawksmoor Air Street,,,,
Parlour,,,,
The Shed,,,,
Tonteria,,,,
Lupita East,,,,
Giaconda Dining Room,,,,
GrEAT British,,,,
Bo London,,,,
Brompton Asian Brasserie by Novikov,,,,
Zoilo,,,,
Bone Daddies,,,,
STK,,,,
MASH London,,,,
Wabi London,,,,
Wishbone,,,,
Ben Spalding @ John Salt,,,,
Coya,,,,
Naamyaa,,,,
MEATmission,,,,
HKK,,,,
Burger &amp; Lobster Farringdon,,,,
Bubba Gump Shrimp Co.,,,,
Barrafina Covent Garden,,,,
Polpetto,,,,
OKKU,,,,
La Esquina,,,,
Story,,,,
Granary Square Kitchen,,,,
Brasserie Chavot,,,,
"""""""St Vibes"""" un-named new restaurant""",,,,
Sushinho City,,,,
The Big Easy,,,,
Balthazar London,,,,
Ceviche Shoreditch,,,,
Zuma and Aqua at the Shard,,,,
Skye Gyngell London restaurant,,,,
Andre Balazs un-named restaurant,,,,
Union Street Cafe,,,,
Happenstance and Haberdashery,,,,
The Pinnacle,,,,
Edition,,,,
Nobu Shoreditch,,,,
